70000,60712,63539,61585,61974,62185,61762,57134,58224,65609,68403,70446,70853,61455,58944,61686,63925,66877,67111,65178,69201,63241,62784,65391,62231,61384,78565,67820,64818,62146,66333,65078,64533,63435,69793,66251,58546,68548,66465,62481,65799,68540,68674,65133,64071,56882,65292,65945,62333,69477,60367,56990,61153,67756,71307,60883,64030,67383,63445,65688,61623,59392,56208,73589,70326,61053,65609,68883,64090,65834,60435,63359,67358,63735,66739,62146,56805,57264,56578,63025,66278,64109,73141,62143,73925,59022,62796,59884,56052,72003,72890,67165,62189,69335,59681,70732,61722,63896,56201,58525
76634,71072,74610,64107,66645,65133,70083,70159,65226,75671,73130,70225,66353,62878,69085,69797,75310,74464,71530,71273,76086,68655,71443,72618,67106,69307,81310,65871,66281,68766,63573,73563,72481,68547,79803,70971,71190,77496,71459,67022,69339,73077,72825,74835,76627,59015,73641,76581,67805,71445,68682,67391,69534,74002,79807,67121,68888,71539,70114,74625,68760,67277,60883,80741,74793,70291,75692,73189,66629,71183,69642,72869,72552,75481,71327,71712,67323,60476,62884,67368,71025,69676,78122,69282,75231,62549,71631,67407,64424,78277,74305,69974,72240,72367,71459,73136,66056,69035,63730,66586
74054,65472,69231,61327,67997,64891,64628,68128,58845,72854,67160,72188,66097,64681,62114,68540,73627,70677,66575,68239,70449,63476,69605,74252,64082,65821,75678,67553,61489,65788,63074,70022,67231,62184,74759,68473,66981,74131,66412,66066,67872,71297,74104,72419,70605,59137,70776,70979,62284,66712,66686,62635,63543,69370,74712,69535,64496,69340,65954,71224,65863,60743,58876,77316,76175,69174,68378,71674,63367,66419,67604,67840,69716,75580,68509,68238,58897,59217,55944,70002,68581,65493,78506,63978,74746,61888,67676,62600,60944,70437,75243,66019,66570,69537,67967,74485,66953,68059,67898,64015
68958,66231,67590,59830,64183,62163,64399,62220,59803,70440,67198,69134,68535,58093,60638,68108,67651,67111,67555,73192,70414,66536,65758,74912,65688,66809,72989,70971,60370,63274,61456,65350,71269,62957,67998,68488,62199,69240,62878,68591,71567,66932,74127,69731,69361,53160,64505,65879,59476,64961,58741,61584,60916,68653,72683,70903,67012,65791,65246,68807,63388,62181,58267,78718,72689,66137,66236,67795,63947,66498,67323,62121,65302,67798,68797,66294,57182,58732,55694,64220,69966,66784,70696,66011,69341,65019,67706,62018,55817,67858,69229,67300,62175,66983,63164,70783,66430,66947,65579,63217
62723,60237,58771,57056,57952,59742,58103,62551,55212,63711,64858,60199,61683,56824,57267,62821,59842,65462,63492,65683,63233,56444,64682,65840,59717,61184,68629,61807,56529,57462,57717,61960,62986,61623,66913,63377,54678,67166,62380,60540,61233,61384,66484,62936,67670,54827,61953,60237,54141,59091,58806,58066,57553,63012,69785,61057,56895,63834,62730,64360,56107,52891,50774,70623,64448,59704,62094,61100,59667,59647,65124,59227,58149,66882,60127,62479,56005,54111,52958,57605,62083,59004,66069,57003,63359,59762,62092,57345,56440,61780,64178,62322,59960,63284,60475,70250,62625,59491,56244,57718
66147,60702,62812,56764,58604,61203,60297,60398,56479,63252,66095,62091,64623,60022,57584,65345,62600,68875,64053,65935,62451,61949,65972,65687,62943,62557,71515,63634,60934,63646,54729,65069,61171,59200,69744,68385,60869,65011,60908,62902,62841,66969,67186,65652,65386,53291,64986,63373,58812,64024,60452,56309,59678,64766,71948,61381,62654,59966,60646,65834,62300,59377,54673,74699,66799,58001,64853,68652,63492,56570,65254,62564,62400,66528,65457,58027,58081,57562,53865,61499,64661,62878,67721,60358,67469,57066,66862,57659,54975,65776,70077,65159,66988,65878,61662,63479,59243,59521,58310,57816
65892,65295,64497,58699,62152,61803,63038,64152,55322,67859,65910,64073,64175,59822,62327,67248,66079,69004,65287,68116,68163,58716,63755,66174,60875,62395,75377,64880,57797,64388,61831,59941,63354,59273,69757,65754,60616,66585,67117,62838,63870,67746,69812,65376,68307,54189,64750,62550,57878,66813,61270,63256,58845,67034,69027,60293,58064,62014,67789,67123,61668,58816,60707,73796,66354,61055,63933,65964,62356,67091,63122,62966,64471,65487,63009,64760,56271,53811,54491,60653,64384,67810,68332,62507,66706,59404,66513,58316,59251,68180,71837,66741,62761,65126,60851,66196,65351,58744,59509,59069
70133,63352,66776,58292,58784,58072,61155,60032,56999,67812,64566,62729,65675,56994,54794,66793,65530,67250,65033,67953,68049,61183,64068,67938,63628,62667,73887,67187,61703,63896,61112,63994,64280,62303,68904,65035,61880,69709,62994,64699,65093,62905,68833,66890,64287,55209,66541,62388,59269,63535,60435,61657,57709,68833,68252,67526,63905,62145,64175,64846,60046,61672,55620,70975,73091,63349,65024,71468,65315,62145,63257,64424,62739,69082,67648,63924,54882,59619,52165,62156,65857,61901,73449,61107,65263,57829,67627,56258,53161,64469,69478,66425,66019,63497,63602,68413,62393,63438,59343,57176
61975,56818,56532,52912,51804,56986,57877,57036,50821,61393,62255,60892,59705,53355,53081,62233,56817,62899,59032,60807,64330,58233,54816,59779,58107,60406,66661,63095,56264,59323,53961,59658,59423,59978,60269,64138,55528,59561,60092,60539,58937,60722,65578,62233,59395,50279,60926,63659,54012,58935,52579,58520,55516,63396,66176,55160,60656,59239,60299,62274,60152,52693,50197,64631,61888,57791,56804,61968,60856,60398,55118,61239,58255,61849,57597,61074,53359,53723,51448,58355,55617,59039,60160,59293,64579,52911,59953,54484,49971,63508,60745,58409,59439,63497,57291,61988,58959,57692,57908,53738
66497,61061,63105,55545,61801,58479,62879,58499,55919,66378,70120,65173,62883,57354,56501,62777,67882,61328,63163,64081,65430,62509,57110,70535,58324,63632,70525,67257,56488,62860,54966,66872,65881,61599,68170,68152,59880,69117,57247,59131,62908,65203,69286,59195,64264,50668,65305,64593,57803,61458,58700,55688,53269,62678,71553,57144,59580,61754,65645,63208,61125,58806,61283,72553,67079,61667,64661,64376,59359,62291,65143,60343,63156,66615,60254,61600,55799,60346,55484,63382,61690,60270,68300,61198,66382,62313,58425,57510,55316,64430,70635,62792,61039,65400,59988,64162,59820,64396,59044,59205
62614,56265,56950,50909,57188,58094,55711,54384,47398,60753,63602,65367,63386,52916,52023,59458,57902,60110,60419,60008,61797,55999,54971,59834,54080,61755,69071,64030,58898,56501,57329,59044,56060,56363,64320,60122,55358,60140,55323,59742,56081,60999,64601,59425,62325,52332,60563,58980,53390,60509,51768,51624,55697,63685,62524,57169,59580,58883,56678,59274,57627,55500,54034,67823,60422,60823,55395,62650,60250,58601,61707,56858,61557,60602,60525,52159,52842,51607,50463,56105,58204,58057,63159,57240,66288,53995,55254,55727,51971,60308,66376,57395,59403,63559,59228,59857,53950,58114,57930,56271
72874,68928,69294,62322,65245,59495,71226,67375,61403,69654,68446,66508,60755,64411,60423,70846,69326,70071,66032,69526,69115,63188,66443,70823,65813,66098,80970,69293,62241,63614,62568,66784,70113,64398,76465,65582,63250,70058,67762,63492,67728,69210,71715,66520,70538,59721,66794,70152,62405,64019,61001,62432,64227,69923,74774,63957,61219,64349,68429,69043,65384,63606,58762,76046,68524,65776,70049,65900,63831,67053,69475,68782,69046,71062,67086,64747,61986,61046,58284,66442,66441,62613,78350,65749,69560,60927,66559,61358,58575,68711,72959,60942,63311,71316,64865,71497,61212,68777,61724,62770
61860,58090,57857,55247,57204,57095,60891,56459,54657,60230,57804,57975,58503,55568,52312,61317,67008,63501,55592,60561,60796,57436,56238,65626,56522,57332,66601,62390,57890,55745,55483,61158,57801,56151,66485,61959,55057,62623,61490,56380,59016,60621,61113,62194,59442,54343,63043,64318,55421,58760,54439,53759,54929,61614,70516,57197,59639,56623,61849,59104,60804,53898,53103,69092,61588,61778,63302,63405,62486,57370,60148,60329,60081,64491,57648,58434,51380,56295,48952,58011,58231,56820,67227,56195,66728,54268,54961,51618,49598,63225,64213,58671,59152,60989,61932,64381,58516,59285,55660,60009
67929,62770,64419,57546,61412,61709,60045,61293,58013,68143,69115,62292,65823,54046,56991,66997,64640,62685,62976,63639,66183,57114,61480,71227,59242,64023,70793,65593,58338,60253,58520,65807,62505,59985,70376,65948,55874,67446,62074,58931,62389,63908,68406,71068,61109,54476,64027,65064,59203,64151,58369,62366,54286,65184,70677,63608,63631,65631,60946,64625,61881,56722,55266,73859,64879,60631,66032,70451,60291,63971,61368,62625,60960,65590,63270,61581,55047,58870,56279,65892,61335,63126,70880,59971,70746,60333,62565,54673,53987,64347,70008,59614,59441,67025,58959,66881,58505,65088,56457,54938
66610,62309,63928,59648,60662,59614,63461,57520,56717,62940,67443,63069,63639,59063,54851,64358,69852,63755,62991,62533,66481,60709,63522,70706,60298,62759,72584,62338,61317,56615,60308,63441,65955,58296,66063,67533,59814,65494,64526,60108,64183,71397,66878,64966,63018,53573,66675,67933,58230,66452,56603,58594,56784,65403,70971,58299,60290,59532,59732,67930,64166,57719,60222,75331,66737,60626,68764,66038,62225,62599,61432,64294,62514,69028,63205,63682,55609,62586,52989,62905,63549,62882,70790,62087,70462,57909,60702,55727,55924,65871,70091,61620,62712,65799,64080,65957,61443,61778,59024,61569
71643,68243,63795,64208,61946,63660,64349,64227,57248,68521,71330,68104,66122,58110,63499,68078,66957,72178,65314,66346,71259,61208,68062,73444,63729,63783,75943,65193,66582,61456,60362,67199,65010,65490,68677,65340,57262,73695,65671,64713,64899,72160,70621,71914,68235,56066,71305,69581,63139,67227,58795,63557,61844,68172,76494,64242,63325,68574,62540,66865,64389,55958,53465,75016,66862,63300,66203,67669,62495,64175,66557,70112,67227,68787,68135,68915,58862,59852,57839,68613,63903,67557,75369,60170,75210,58968,67387,60039,57217,73348,73582,62912,68945,69866,66260,67653,63590,67067,60212,62777
67167,64017,63443,58663,62706,62354,63568,64841,58175,66581,68562,66947,61929,59164,59050,67500,72219,65406,63311,65997,67446,60010,63724,71599,65851,61422,74214,63792,60301,62272,57077,67519,68795,60967,68189,67127,57923,68520,63474,59960,66361,65928,70791,63889,69011,54161,66407,72738,59503,62817,59071,59972,59994,66058,71233,59929,62700,62965,63259,67607,60412,58891,58715,74005,67539,64531,67101,65283,62240,66578,62594,65842,62252,69775,60391,68633,54273,63265,53449,64080,65070,60122,70429,61250,68792,55053,67038,59059,55375,66922,70413,64887,62435,67793,61858,63371,63662,63266,63229,60515
65422,62555,62595,59813,61778,59737,64213,68084,56787,69098,66978,63271,63973,58165,59812,65983,67056,67866,63994,72651,68019,65649,67101,71961,63983,63738,72965,66800,55430,63748,59092,64938,65264,62654,69725,64279,62582,73248,65284,63061,68623,62996,72816,67954,66065,53723,64947,66228,58444,64487,60933,59991,63384,63997,71421,68422,62171,66087,64325,68265,65931,59655,51561,75811,71571,64942,60674,63430,60243,64206,67249,62632,68177,67404,64591,62978,57503,57450,53040,64171,64329,64088,71690,61537,68945,62713,68141,62621,55254,65587,68936,62258,64598,63482,62656,68063,63717,63989,65067,59635
65669,61491,64118,59981,61655,66254,65224,64477,55827,64038,66483,66655,68102,59013,59707,67208,68208,64942,65740,65130,67652,62580,61792,67725,60413,63792,74423,69827,59748,63653,60312,59430,61767,63918,68778,66143,55121,69139,59821,64381,62685,65885,71099,66970,69441,55944,64723,65016,57489,62149,56933,62599,55519,66694,72195,62149,59408,63046,63251,66049,63694,57613,56533,73537,65133,63769,64080,66696,60073,65465,63864,62557,65242,66829,62020,58318,54020,59683,54342,66787,62372,66278,66962,58394,72683,63156,67723,53747,54206,63710,69921,66808,61883,67316,60795,65469,65112,63159,61775,56853
64665,57590,58551,55447,56212,56729,55225,59225,49573,59336,67808,62019,60296,58151,53689,65392,59390,59425,61963,58580,62119,61065,55186,66057,55600,63201,69983,62581,56911,59742,55589,60744,57775,59293,66345,60861,55709,63548,56227,57459,58860,59311,61460,64706,62021,51632,61185,60931,53804,61948,59456,57260,55943,64614,65938,57065,56657,60142,60434,62423,58919,54768,55013,67248,62219,59090,60402,63395,53734,62302,61358,58517,65048,64731,57451,60574,57358,51009,54994,61112,54503,59353,65412,56147,63454,51918,60751,51823,54551,62727,65886,59775,59042,63045,59655,61624,54652,59622,53720,55692
56803,52159,55561,50787,57333,52787,52163,56408,47387,58003,58554,57642,60047,50758,51859,55931,58478,61284,57164,63798,61949,54276,56097,62442,54112,63134,63117,55930,48651,53220,48402,55679,59322,55632,58708,61666,53491,59527,54982,59515,53186,58327,60815,59799,65466,46901,59754,57859,49666,59603,54139,50277,53492,60316,60242,54963,58051,55912,55152,58600,52668,52169,52516,61745,59142,53438,56689,58654,50834,58367,54425,55790,53513,62550,54536,53189,54540,50619,48347,55889,59120,55966,59761,59085,58729,55024,51963,52577,49717,61451,61598,59235,56467,59787,53733,59893,54788,58210,55305,50943
61163,57151,57849,52454,53855,54229,57765,58677,53479,62395,57529,56373,58871,51543,52348,59132,59971,59378,57327,55810,59814,51359,61236,59444,54147,52660,62687,58361,53569,53118,51641,59567,57477,56192,58464,54490,53758,63444,55472,52144,56283,57920,61631,59492,55078,50577,58809,56372,47444,52017,49224,55537,54011,55291,60593,58257,54193,59887,54359,59044,56908,52961,45578,66928,61586,57763,57476,59654,55380,53230,57316,56156,53009,60117,58796,55944,47219,53278,47318,60611,55385,53126,62920,50333,59107,54374,59702,48935,51486,57602,62654,52578,53701,60970,53441,62215,57803,54866,52299,53057
57252,51725,52906,49094,53336,54697,53628,57016,46459,56851,60143,52723,55280,49387,51540,56506,54330,58475,54338,56149,56201,52883,55924,54857,50527,52578,59071,56589,51492,54472,53204,53218,51702,53022,58065,56521,46829,59829,51170,53525,54351,50509,59228,53537,55142,50967,53212,54144,48062,54929,49318,52025,45469,52918,57775,53020,49285,55902,57188,53027,54451,47064,48365,65420,53092,54651,50387,55051,52435,57698,57246,54660,52723,55650,51672,51936,45933,50837,48961,54828,51812,55318,58346,49264,58902,54852,54565,51125,49264,53465,59404,54755,54583,53898,49716,56503,54397,51664,52901,46828
65145,59616,59913,53015,58543,59587,59147,63570,54641,62803,63516,57167,62366,56635,57285,59367,60767,64617,62386,62777,65476,58487,57707,62498,54930,65183,66867,63478,56274,56827,56184,59868,56284,60310,66094,69345,55660,64043,59136,61871,56029,60220,65207,58770,62813,54871,61483,62633,56056,61034,55278,57712,54147,64207,68694,58953,56037,60918,59273,63265,62210,54374,52481,71426,62388,62641,59231,59812,57205,59549,60277,57751,60411,66268,56645,58739,56857,57427,54658,60113,59398,57945,63870,52251,64691,59926,58054,53268,56244,63545,64092,62976,62072,61809,59344,62579,57277,56540,57584,54632
63836,60252,60100,53801,60126,55583,57905,62138,52806,63569,65142,58826,62097,56981,59184,59951,61508,66718,62835,69752,65824,57351,58498,62131,57162,62509,69299,61459,54583,55424,56180,60990,63177,58458,62437,67559,56583,64431,56398,61900,61320,60105,66968,59968,64776,50144,57046,61695,53432,61200,58545,58542,53661,62943,66065,61214,57911,61288,60918,63829,60251,60069,52841,68887,63495,60802,58030,62126,58112,60111,61416,62650,58821,65610,59156,61072,55202,55926,55446,61067,61798,58269,67830,57739,65715,61738,59158,57594,57587,59633,62098,61918,63368,63412,59012,61951,58361,59107,57724,56129
72265,66137,68785,59752,61354,65912,63596,65267,57146,68993,68402,72076,60588,56914,60119,73214,64136,66583,65769,69759,71485,62513,63612,69798,62592,67269,75638,71974,62072,61351,58882,65555,69354,65796,72042,72596,65571,68370,65037,65925,68626,66566,72906,64630,65829,50747,64185,68841,63172,68460,59593,64693,62008,69458,76355,64337,67202,64740,68617,66440,68740,59577,59674,70558,67940,64948,65483,66407,64361,68131,66291,69303,64421,69651,63922,69782,59510,64865,58815,64346,64615,64825,71387,67504,73173,61760,64365,61130,59174,68475,69847,67574,60306,68635,61004,65398,66897,67196,63124,61483
75441,69511,70713,66809,68472,68923,66747,66114,65171,75955,71847,66412,68330,65339,64305,70664,72852,76127,69460,70614,69221,67340,72234,74842,69735,65208,79154,68139,66182,67768,62167,71453,66844,70266,75990,71327,64228,74827,69343,67079,73194,73994,77011,73107,71492,61332,73941,73375,63455,66923,63013,63108,66440,69159,81363,69130,67887,72124,67565,72071,68714,61450,59409,77275,73574,65034,72827,71914,68178,67726,69946,69784,67692,73600,70458,64966,61032,62346,61048,71412,70556,64885,77268,63857,77634,63648,69760,62599,56126,72899,79260,71548,71066,70967,64383,76080,70028,67669,60183,61419
65842,66740,66912,57138,61336,62386,62095,65328,58692,72521,66148,62031,66321,55882,54580,68885,67895,65779,66772,68402,67203,61595,65704,70995,55525,60083,72871,63819,61910,60368,60302,62828,63613,64285,69076,68793,63240,73155,64597,62758,62113,66665,72229,62952,63814,56692,67565,64021,56024,63822,56968,59848,60177,66699,74092,64863,63168,66095,65297,67238,60840,58326,58874,74703,67210,63656,66284,65378,66637,64578,63445,65858,61692,66540,62888,63559,55936,60110,54901,63537,64851,66444,71759,63501,72549,61220,65302,56946,55290,67436,71841,65742,64664,66958,62029,70898,66415,62018,61898,60597
71331,65072,65338,60105,61937,63290,63298,65649,60073,70592,71918,64717,65617,57621,61460,66192,70904,67051,63744,69940,72485,60076,64445,70394,58260,64723,69205,68454,61775,63519,58116,67139,66093,62615,68952,71778,60547,71445,60295,67109,69082,68482,71870,67124,68569,55016,66893,65689,55555,67364,62083,63850,58420,68080,73534,66999,63819,65934,62819,66759,62803,58991,54942,75647,66248,63672,63416,64764,63971,64771,71092,66523,63344,70150,65885,65660,56263,61889,57396,68430,65804,61585,68718,62973,70249,64951,64670,63088,56914,67397,71118,67346,66969,66046,60266,65527,70737,66751,57265,58699
65355,59836,66204,57795,63406,59255,60936,60470,57018,66495,64275,62500,64018,56822,57385,64556,64097,70143,66465,67335,68798,62736,63189,67514,61684,63752,73119,63933,60801,58873,57147,66358,66791,60592,66746,66867,57666,66247,63617,63470,63326,63484,71014,67440,70269,49688,65115,67776,57891,63088,55768,55684,59579,63186,70117,63512,62839,65947,63166,66811,60630,58991,56756,71953,65531,60587,61993,63482,59838,64692,63592,60878,63764,63853,64261,60619,58526,56198,56531,64725,67297,61932,68108,62445,67487,57784,61665,55677,58053,62801,68340,62350,63838,63636,59230,65915,60817,63563,58762,57936
54060,53071,57520,52843,56560,50270,53564,55748,52109,59379,62994,56312,57341,52207,52578,55570,57514,61128,54664,62788,60625,57024,56059,60072,51577,55589,63115,57467,49084,53537,52752,58298,56795,55893,62752,62869,54146,60138,57277,55113,54834,58227,64196,57187,59630,50488,58355,57257,50808,56095,50898,47777,52815,56608,61716,55010,56632,58049,59296,61882,54818,53748,52650,65760,59419,56284,59056,59632,51572,58767,55536,54871,52754,62450,55077,57118,50805,50779,50343,55467,61063,53786,65592,52022,58835,56770,54888,52726,50750,59892,62194,56948,57222,59421,52182,64126,51916,56122,53150,51244
64476,57865,62793,58533,55754,55845,60177,59046,56047,65313,66507,64571,60430,55629,53113,69112,60688,61586,65557,63257,65881,64384,62047,66613,60509,58769,69988,64024,59420,61066,58344,63463,62851,61834,65800,66745,57556,65620,61264,56798,63929,65407,66518,68162,62457,52298,65940,66221,54620,63124,55398,57156,55486,65662,70586,57262,65527,62487,62321,64973,63266,57285,52254,69844,67121,62440,61801,65177,57762,61423,61101,62561,64665,65584,60706,63438,55268,58303,55238,61881,59560,61987,67011,59974,67988,59092,63441,54537,50420,59362,67500,61483,63312,65793,61121,68397,58509,64244,58986,58645
68631,60261,65256,57666,63487,58307,64315,61157,54843,68781,61654,62879,64308,58166,57040,63466,64361,68711,61533,64859,64319,58686,65917,63374,61035,64163,70858,63652,62210,58843,63030,62852,65620,59467,67526,59991,63094,66251,64024,64631,61054,63325,67512,65882,65540,53358,65884,63732,58147,63468,54712,56863,59412,68951,69663,63908,62883,67293,60372,66379,60083,60386,53501,70504,65440,60491,58951,66804,61155,62495,65226,64773,63507,64505,63071,62763,59298,54909,46959,60347,61594,62627,71329,63544,65050,56741,64407,62842,55402,64623,67133,65296,60527,63134,61803,65073,58379,61661,60744,58031
71158,63076,64199,57544,61598,60976,67319,64781,57678,66974,66857,65774,66975,58267,60625,64929,64854,69562,65334,64296,68770,62961,61668,67135,60348,68477,75637,68163,64901,60241,56000,68586,64504,64643,72461,69583,59905,70783,60722,65150,62212,69270,70690,63943,70502,55514,66218,65905,57744,63988,57690,60092,59427,65549,72847,62016,64302,64214,64500,65793,64101,59568,56409,76093,68088,60019,67870,67602,64192,63433,68267,65623,64035,69926,63758,61718,58306,59409,59994,65977,63074,62170,72132,62436,70841,60421,62483,63895,58164,68530,67958,62926,62913,66443,60261,64490,61074,64361,57604,59070
58954,54688,57887,54783,54573,54978,60829,58673,54006,60940,59630,56919,62607,55575,53775,60904,60296,61407,59004,58010,62257,58102,61544,62296,53418,56445,64289,60020,57696,55906,54921,61651,58706,53894,60985,62714,50999,62962,60500,54473,57136,61222,62367,60102,59876,49598,61637,64677,50045,58524,50357,53461,53119,60033,64056,55309,60000,60254,56304,60934,59677,51343,52340,69510,60718,55345,58081,60091,57015,60013,58759,56849,59441,62677,57316,57896,50447,53212,48341,60131,57600,59184,60943,55078,64584,57340,59337,51422,49812,62049,62118,60606,56321,59354,53987,64084,59288,54049,57236,57032
64136,59760,61943,53546,56208,56716,55259,55708,50758,62549,59252,55915,60801,50986,49912,63448,60064,58198,57871,61686,63821,55018,60919,67057,54553,58170,69325,55538,55477,56239,54266,58427,59393,56213,65057,61328,58035,58825,64220,57797,58113,58588,60837,58101,61669,51721,56746,62384,53373,58636,56214,58681,52948,59579,63400,55976,57472,57914,53874,57886,62161,52993,48765,66103,61526,55031,60000,60003,57961,58907,58586,60671,59073,60246,56298,57348,52735,51872,51422,58709,58148,56391,64988,60050,63287,54180,55024,53916,54463,63986,66319,55368,57861,60373,58786,58757,56945,57824,55371,53232
67110,60841,61147,55921,61502,62034,55566,61449,53819,61942,64122,63496,61500,52616,56409,66873,65157,61796,60846,65083,68715,59659,57298,68520,57350,61308,69016,60216,54738,59328,57443,64667,66026,59661,65512,65917,58878,62881,59281,59982,61828,60280,67042,61865,64533,54744,62751,67287,56049,58282,54409,61229,57604,61879,64489,61151,57844,60540,64716,61401,58422,55622,56339,69551,63924,60879,63308,61458,61915,63244,61945,59558,59424,65258,57774,65948,53559,56959,54836,58079,62509,59759,66415,60135,64248,57208,61674,53050,53936,62309,63263,57525,56842,63049,58670,67127,62420,60831,61836,58182
65776,63600,61281,56161,59427,61989,65595,65025,55100,64553,69925,59469,66381,60684,58786,69275,62641,65130,61659,67101,67184,63363,64976,69901,58358,64675,70635,67751,62292,63356,63189,61796,66265,61330,68278,73466,60044,66368,63226,63182,64275,71827,68569,66678,66554,54457,61872,64539,58991,66115,55533,59370,60082,68437,69285,61078,61194,63035,63698,67627,62694,60196,54458,72178,65878,59321,60346,64557,61547,63904,61189,64646,62709,63798,61454,65735,57375,59975,58170,64423,63916,63121,72407,64737,70987,64615,63839,56638,54419,64657,67978,65751,61036,67459,59795,66102,63825,63995,63268,61330
58837,54876,59316,55077,54357,54810,58281,56162,55712,59256,58751,55690,57957,53759,52167,62501,62530,54749,55346,59057,59376,56110,57653,62216,54086,57675,63727,59402,57854,56781,54969,59229,53579,57121,65432,60111,56583,62322,55163,55304,59471,58638,65595,57210,55417,50155,56106,65964,54877,53183,53210,51092,55040,61885,66269,59169,57241,58004,60458,63211,57561,54087,50328,65240,59830,53960,58087,60057,58232,58570,61042,60898,55860,60022,54535,56022,52602,51939,49423,58058,58979,58795,60935,56389,66294,58931,57001,49176,47322,56844,59907,57660,57766,62056,53901,58916,55470,56698,55220,52884
71520,65816,69022,65919,71676,63755,68437,69138,62588,69938,75460,73753,72559,62910,66693,71435,71937,71571,69236,76364,77075,67838,70321,74467,68104,69035,78418,78495,63257,66503,65854,68428,70594,67574,73911,73786,63119,75464,72065,71931,71005,69068,78250,69788,69040,56993,71816,70303,64701,70614,65004,62745,68063,72763,76161,73743,67642,69111,73305,71269,63863,64141,65165,84416,70764,66236,69008,70671,65695,72824,70329,65115,70857,71732,69002,70452,60514,63778,60407,69547,75943,69425,76151,66243,73253,70165,70508,64552,62634,71300,75874,69522,65792,70533,64935,74781,68309,66893,68733,69102
60219,63296,61094,56909,56170,56126,58265,53806,53350,62504,62912,59066,60417,54286,53245,62840,58089,58120,57480,62016,59457,56789,61295,63644,56867,53641,67500,63324,58619,56105,54541,57745,57807,57669,66804,60133,53979,61994,61580,56562,60182,65435,61702,64493,58229,53071,62004,63943,53491,61310,57881,53440,57928,57846,66198,59702,60897,59466,54657,63251,61978,54670,51530,65411,63150,57157,57765,58996,58525,58591,62837,59676,61953,59812,57717,61121,49978,52768,53204,59712,57257,52775,65063,56474,67714,52878,55726,54073,51207,65303,67079,59240,61950,60185,57730,62187,58877,57033,50462,56035
69310,62455,63417,57111,63664,58835,58394,63503,56766,62997,70651,62576,66392,58942,57402,66899,64338,65429,62279,65242,68776,61789,64675,69078,60815,63862,70430,63715,62658,64493,63907,64002,61947,60651,68232,67470,61150,69747,64069,62432,64050,66115,63500,65789,66557,57400,64211,63472,56703,68090,59664,63405,54383,62899,71945,61171,62773,61510,65448,64047,63872,58454,56437,72977,66676,62764,64053,65061,65058,64194,56934,66446,65413,65218,64431,62557,55696,58756,58145,64848,67755,62854,72205,62086,68690,60281,60409,57570,54771,63743,72099,61817,67106,65562,62738,65086,62004,64596,58749,59747
69140,62105,65567,56870,65207,59347,63018,62289,58000,65588,61772,63953,73373,59926,62039,64416,63780,69174,64333,66996,69356,63328,68776,68914,65230,63692,76569,65627,63146,60370,64778,66227,61653,62252,71135,65415,62807,65620,64340,64958,65767,68644,68861,66952,66169,53977,67765,68095,62134,67247,62784,63217,59283,65696,67363,65209,63939,61676,64768,65801,64461,60398,59720,74910,70860,62479,64439,71031,63704,64917,62701,63543,69784,68465,63452,64925,57830,55910,54836,65361,65801,66261,74049,63203,72108,59840,65367,59866,58644,70988,69119,63191,63356,66547,62586,64511,60766,62877,62605,61353
65220,57561,57798,53790,56343,58240,58399,58253,57762,64745,67062,61729,62632,55591,53732,60178,60800,62860,62811,63562,63447,63338,58186,67748,57861,62310,68862,61916,59993,58463,56695,62587,61037,60541,64065,68499,53712,65027,58192,61620,62145,62584,68511,60721,58730,51957,63358,63320,56522,65851,55474,54469,58435,62715,67375,60693,58212,61575,59157,63517,57552,56929,56409,72831,65649,61124,62653,61978,59336,58733,65466,57305,62498,65738,59176,61172,57978,58199,53414,61387,57220,59124,68603,57544,65725,59081,63089,52036,55186,58115,64476,60925,62789,62188,58307,64316,57080,58689,59155,56059
66107,62522,62452,59894,61772,60435,66987,63162,59000,63913,67716,65245,66638,59074,61939,70193,64475,66737,66544,65850,71207,64844,62525,69923,62103,62315,71547,70680,62951,61060,64325,64063,66344,64540,67388,69396,59307,72245,64858,62323,63659,67074,68677,67430,68814,55295,68413,69607,63109,65570,57694,59720,60140,71857,74271,64523,63028,64049,63446,64636,63876,58488,61078,75560,68707,64490,61866,64280,63915,66905,63173,63561,65358,68348,65831,66102,59303,64887,56606,59619,67964,66036,74152,64405,70760,65195,66731,61432,54944,69150,68384,70467,61281,64451,63226,70066,66186,68034,65833,64624
70389,67959,65394,59216,62748,64446,65163,65425,60486,70524,68609,65483,68953,60164,59925,70544,64831,69525,68132,70735,69043,63196,70283,72090,63471,64670,78212,70455,61388,63787,63125,63595,70170,63021,72677,67432,59636,70242,68387,64872,65134,71236,69930,68055,66792,58709,64737,70583,60457,71813,60934,65541,62577,70765,77048,63618,68434,67887,61871,68145,68464,58904,56766,77951,66836,62982,66149,69034,62046,65437,70626,67159,67513,70711,64853,68607,56983,59582,55284,67784,65210,64446,75046,62131,74357,64374,68394,64823,60605,70345,73731,65434,65676,70210,66566,67674,64078,66130,58804,62961
